#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_003816439.1	534630	535341	-	100921550	LOC100921550	XP_003755091.1	103	PREDICTED: DNA topoisomerase 2-binding protein 1-like
Un	NW_003816439.1	632471	851899	-	100921811	LRRTM3	XP_012406308.1	601	PREDICTED: leucine-rich repeat transmembrane neuronal protein 3, partial
Un	NW_003816441.1	37669	173742	+	100922589	LOC100922589	XP_003755095.2	236	PREDICTED: catenin alpha-3-like, partial
Un	NW_003816445.1	39536	103323	+	100922848	JMJD1C	XP_012406431.1	2464	PREDICTED: probable JmjC domain-containing histone demethylation protein 2C
Un	NW_003816445.1	121425	135462	-	100923107	NRBF2	XP_003755097.1	281	PREDICTED: nuclear receptor-binding factor 2
Un	NW_003816446.1	268899	271793	+	100923372	EGR2	XP_003755098.1	483	PREDICTED: LOW QUALITY PROTEIN: E3 SUMO-protein ligase EGR2
Un	NW_003816446.1	723449	745315	-	100923632	ZNF365	XP_003755099.1	400	PREDICTED: protein ZNF365
Un	NW_003816446.1	847555	913784	+	100924857	RTKN2	XP_003755104.1	657	PREDICTED: rhotekin-2
Un	NW_003816446.1	994992	1040466	-	100925119	ARID5B	XP_012407302.1	940	PREDICTED: AT-rich interactive domain-containing protein 5B
Un	NW_003816446.1	1338988	1460981	-	100925377	C1H10orf107	XP_003755106.1	289	PREDICTED: uncharacterized protein C10orf107 homolog
Un	NW_003816446.1	1726219	1782033	+	100925638	TMEM26	XP_003755107.1	360	PREDICTED: transmembrane protein 26
Un	NW_003816446.1	2384358	2434620	+	100923897	RHOBTB1	XP_003755100.1	696	PREDICTED: rho-related BTB domain-containing protein 1
Un	NW_003816446.1	2502859	2517132	-	100924163	CDK1	XP_003755101.1	297	PREDICTED: cyclin-dependent kinase 1
Un	NW_003816446.1	2922367	3274378	+	100926166	ANK3	XP_012406820.1	4218	PREDICTED: ankyrin-3
Un	NW_003816446.1	3373734	3411733	+	100926427	CCDC6	XP_012406885.1	426	PREDICTED: coiled-coil domain-containing protein 6
Un	NW_003816446.1	3412136	3453941	+	105750766	MRLN	XP_012406943.1	105	PREDICTED: LOW QUALITY PROTEIN: myoregulin
Un	NW_003816446.1	3523637	3540529	+	100926688	SLC16A9	XP_003755110.1	279	PREDICTED: monocarboxylate transporter 9, partial
Un	NW_003816447.1	72921	116856	-	100927199	PTEN	XP_012407568.1	370	PREDICTED: phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN
Un	NW_003816447.1	184700	211427	+	100926946	ATAD1	XP_012407391.1	361	PREDICTED: ATPase family AAA domain-containing protein 1
Un	NW_003816447.1	184700	211427	+	100926946	ATAD1	XP_012407432.1	361	PREDICTED: ATPase family AAA domain-containing protein 1
Un	NW_003816447.1	184700	211427	+	100926946	ATAD1	XP_012407471.1	361	PREDICTED: ATPase family AAA domain-containing protein 1
Un	NW_003816447.1	184700	211427	+	100926946	ATAD1	XP_012407509.1	361	PREDICTED: ATPase family AAA domain-containing protein 1
Un	NW_003816447.1	218943	234799	-	100927713	PAPSS2	XP_012407335.1	556	PREDICTED: bifunctional 3\'-phosphoadenosine 5\'-phosphosulfate synthase 2
Un	NW_003816448.1	6	17239	+	100928230	SGMS1	XP_003755116.1	369	PREDICTED: phosphatidylcholine:ceramide cholinephosphotransferase 1, partial
Un	NW_003816448.1	49795	107981	+	100928486	ASAH2	XP_012407684.1	761	PREDICTED: neutral ceramidase
Un	NW_003816448.1	138419	193364	-	100927966	A1CF	XP_012408010.1	585	PREDICTED: APOBEC1 complementation factor isoform X2
Un	NW_003816448.1	138419	193364	-	100927966	A1CF	XP_012407973.1	593	PREDICTED: APOBEC1 complementation factor isoform X1
Un	NW_003816448.1	462185	1644589	+	100928746	PRKG1	XP_003755118.1	596	PREDICTED: cGMP-dependent protein kinase 1
Un	NW_003816448.1	1665893	1672390	+	100929007	DKK1	XP_003755119.1	303	PREDICTED: dickkopf-related protein 1
Un	NW_003816448.1	2117354	2928151	-	100929771	PCDH15	XP_003755120.1	1782	PREDICTED: protocadherin-15
Un	NW_003816451.1	595115	637531	-	100931610	IPMK	XP_003755124.1	354	PREDICTED: inositol polyphosphate multikinase
Un	NW_003816451.1	693986	702883	+	100931875	UBE2D1	XP_003755125.2	110	PREDICTED: ubiquitin-conjugating enzyme E2 D1
Un	NW_003816451.1	712855	742075	+	100932137	TFAM	XP_003755126.2	273	PREDICTED: transcription factor A, mitochondrial
Un	NW_003816451.1	847254	1103204	+	100930814	BICC1	XP_003755121.1	973	PREDICTED: protein bicaudal C homolog 1
Un	NW_003816451.1	1545009	1558546	+	100931081	PHYHIPL	XP_003755122.1	330	PREDICTED: phytanoyl-CoA hydroxylase-interacting protein-like
Un	NW_003816451.1	1560650	1586173	-	100932653	FAM13C	XP_003755127.1	310	PREDICTED: protein FAM13C
Un	NW_003816452.1	100620	104620	+	100932909	CHST3	XP_003755128.1	459	PREDICTED: carbohydrate sulfotransferase 3
Un	NW_003816452.1	100620	104620	+	100932909	CHST3	XP_012408680.1	459	PREDICTED: carbohydrate sulfotransferase 3
Un	NW_003816452.1	100620	104620	+	100932909	CHST3	XP_012408769.1	459	PREDICTED: carbohydrate sulfotransferase 3
Un	NW_003816452.1	194283	224420	-	100934031	SPOCK2	XP_012408548.1	409	PREDICTED: testican-2
Un	NW_003816452.1	230528	331782	-	100933174	ASCC1	XP_012408916.1	355	PREDICTED: activating signal cointegrator 1 complex subunit 1
Un	NW_003816452.1	345131	351942	+	100933433	ANAPC16	XP_003755130.1	138	PREDICTED: anaphase-promoting complex subunit 16
Un	NW_003816452.1	484479	498609	-	100934292	DNAJB12	XP_012408582.1	519	PREDICTED: dnaJ homolog subfamily B member 12
Un	NW_003816452.1	516485	656767	-	100934813	MICU1	XP_003775277.1	310	PREDICTED: calcium uptake protein 1, mitochondrial, partial
Un	NW_003816453.1	141952	257082	+	100913360	MCU	XP_012408977.1	347	PREDICTED: calcium uniporter protein, mitochondrial
Un	NW_003816453.1	265960	297589	+	100935076	OIT3	XP_003755136.2	619	PREDICTED: LOW QUALITY PROTEIN: oncoprotein-induced transcript 3 protein
Un	NW_003816453.1	303741	333964	-	100913626	PLA2G12B	XP_003755139.1	194	PREDICTED: group XIIB secretory phospholipase A2-like protein
Un	NW_003816453.1	378825	403694	-	100913891	P4HA1	XP_003755140.1	385	PREDICTED: prolyl 4-hydroxylase subunit alpha-1
Un	NW_003816454.1	23014	48805	-	100914408	ANXA7	XP_003755141.1	466	PREDICTED: annexin A7
Un	NW_003816454.1	60028	62443	-	100917020	MSS51	XP_003755152.1	449	PREDICTED: putative protein MSS51 homolog, mitochondrial
Un	NW_003816454.1	68709	108221	-	100917281	PPP3CB	XP_012409149.1	428	PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit beta isoform isoform X4
Un	NW_003816454.1	68709	108221	-	100917281	PPP3CB	XP_012409145.1	438	PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit beta isoform isoform X3
Un	NW_003816454.1	68709	108221	-	100917281	PPP3CB	XP_012409133.1	433	PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit beta isoform isoform X1
Un	NW_003816454.1	68709	108221	-	100917281	PPP3CB	XP_012409140.1	443	PREDICTED: serine/threonine-protein phosphatase 2B catalytic subunit beta isoform isoform X2
Un	NW_003816454.1	124416	188615	-	100914856	USP54	XP_012409116.1	1651	PREDICTED: inactive ubiquitin carboxyl-terminal hydrolase 54 isoform X2
Un	NW_003816454.1	124416	188615	-	100914856	USP54	XP_003755143.1	1708	PREDICTED: inactive ubiquitin carboxyl-terminal hydrolase 54 isoform X1
Un	NW_003816454.1	257678	261320	-	100915112	MYOZ1	XP_012409111.1	299	PREDICTED: myozenin-1
Un	NW_003816454.1	266398	273796	-	100915538	SYNPO2L	XP_003755146.1	1002	PREDICTED: synaptopodin 2-like protein isoform X1
Un	NW_003816454.1	266398	270192	-	100915538	SYNPO2L	XP_003755147.1	778	PREDICTED: synaptopodin 2-like protein isoform X2
Un	NW_003816454.1	291338	310547	+	100915967	SEC24C	XP_003755148.1	1093	PREDICTED: protein transport protein Sec24C
Un	NW_003816454.1	311151	313837	+	100917536	FUT11	XP_012409076.1	554	PREDICTED: alpha-(1,3)-fucosyltransferase 11
Un	NW_003816454.1	339967	341820	+	100917795	ZSWIM8	XP_003755155.1	241	PREDICTED: zinc finger SWIM domain-containing protein 8
Un	NW_003816454.1	342576	347082	-	100918059	NDST2	XP_012409090.1	799	PREDICTED: bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2, partial
Un	NW_003816454.1	351181	395544	-	100916233	CAMK2G	XP_012409199.1	439	PREDICTED: calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X3
Un	NW_003816454.1	351181	395544	-	100916233	CAMK2G	XP_012409196.1	448	PREDICTED: calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X2
Un	NW_003816454.1	351181	395544	-	100916233	CAMK2G	XP_012409203.1	436	PREDICTED: calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X4
Un	NW_003816454.1	351181	395544	-	100916233	CAMK2G	XP_012409187.1	463	PREDICTED: calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X1
Un	NW_003816454.1	462127	469271	+	100918318	PLAU	XP_012409216.1	419	PREDICTED: urokinase-type plasminogen activator
Un	NW_003816454.1	542037	596551	+	100918576	VCL	XP_012409170.1	993	PREDICTED: vinculin
Un	NW_003816454.1	603674	612436	-	100916496	AP3M1	XP_012409210.1	418	PREDICTED: AP-3 complex subunit mu-1
Un	NW_003816455.1	69682	478363	+	100920667	ADK	XP_012409227.1	297	PREDICTED: adenosine kinase, partial
Un	NW_003816455.1	553988	748315	+	100918831	KAT6B	XP_003755160.1	2045	PREDICTED: histone acetyltransferase KAT6B
Un	NW_003816455.1	758257	787748	-	100919449	DUPD1	XP_003755162.1	212	PREDICTED: dual specificity phosphatase DUPD1
Un	NW_003816455.1	832210	838729	-	100919713	LOC100919713	XP_012409290.1	202	PREDICTED: dual specificity protein phosphatase 13 isoform B-like
Un	NW_003816455.1	845884	851785	-	100920926	LOC100920926	XP_012409233.1	241	PREDICTED: dual specificity protein phosphatase 13 isoform B-like
Un	NW_003816455.1	852527	854849	-	100921194	LOC100921194	XP_003755168.1	196	PREDICTED: dual specificity protein phosphatase 13 isoform A-like
Un	NW_003816455.1	889264	900422	+	100921462	SAMD8	XP_012409283.1	415	PREDICTED: sphingomyelin synthase-related protein 1
Un	NW_003816455.1	956191	971798	+	100920408	VDAC2	XP_003755165.1	283	PREDICTED: voltage-dependent anion-selective channel protein 2
Un	NW_003816455.1	974918	977948	-	100921724	COMTD1	XP_012409298.1	215	PREDICTED: catechol O-methyltransferase domain-containing protein 1, partial
Un	NW_003816455.1	1201422	1204454	-	100921986	ZNF503	XP_003775278.1	608	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 503
Un	NW_003816455.1	1767326	2443057	+	100922245	C1H10orf11	XP_012409248.1	244	PREDICTED: leucine-rich repeat-containing protein C10orf11 homolog
Un	NW_003816455.1	2726247	3007441	-	100922504	LOC100922504	XP_012409263.1	1027	PREDICTED: LOW QUALITY PROTEIN: calcium-activated potassium channel subunit alpha-1
Un	NW_003816456.1	144795	284719	-	100923022	DLG5	XP_012409387.1	2031	PREDICTED: disks large homolog 5
Un	NW_003816456.1	332837	375182	-	100923286	POLR3A	XP_003755175.1	1390	PREDICTED: DNA-directed RNA polymerase III subunit RPC1
Un	NW_003816456.1	383423	388819	+	100924335	RPS24	XP_012409365.1	132	PREDICTED: 40S ribosomal protein S24 isoform X3
Un	NW_003816456.1	383536	388819	+	100924335	RPS24	XP_012409352.1	143	PREDICTED: 40S ribosomal protein S24 isoform X1
Un	NW_003816456.1	383536	388432	+	100924335	RPS24	XP_012409357.1	141	PREDICTED: 40S ribosomal protein S24 isoform X2
Un	NW_003816456.1	2197438	2380272	+	100923543	ZMIZ1	XP_012409372.1	1067	PREDICTED: zinc finger MIZ domain-containing protein 1
Un	NW_003816456.1	2413279	2424764	+	100925120	PPIF	XP_012409332.1	188	PREDICTED: peptidyl-prolyl cis-trans isomerase F, mitochondrial
Un	NW_003816456.1	2483144	2611728	-	100925378	ZCCHC24	XP_003755181.1	168	PREDICTED: zinc finger CCHC domain-containing protein 24
Un	NW_003816457.1	137080	165741	+	100926689	BMS1	XP_012409399.1	1289	PREDICTED: ribosome biogenesis protein BMS1 homolog
Un	NW_003816457.1	172878	544123	+	100926947	LOC100926947	XP_012409427.1	601	PREDICTED: heparan-alpha-glucosaminide N-acetyltransferase-like
Un	NW_003816457.1	601177	764920	+	100927200	RET	XP_003755187.1	1362	PREDICTED: proto-oncogene tyrosine-protein kinase receptor Ret
Un	NW_003816457.1	808559	838768	+	100925905	CSGALNACT2	XP_003755182.1	542	PREDICTED: chondroitin sulfate N-acetylgalactosaminyltransferase 2
Un	NW_003816457.1	870124	956546	-	100926167	RASGEF1A	XP_012409439.1	482	PREDICTED: ras-GEF domain-containing family member 1A isoform X2
Un	NW_003816457.1	870124	907280	-	100926167	RASGEF1A	XP_003755183.2	485	PREDICTED: ras-GEF domain-containing family member 1A isoform X1
Un	NW_003816457.1	870124	901569	-	100926167	RASGEF1A	XP_012409447.1	474	PREDICTED: ras-GEF domain-containing family member 1A isoform X3
Un	NW_003816458.1	40855	76806	+	100927451	TSPAN14	XP_003755188.1	270	PREDICTED: tetraspanin-14
Un	NW_003816458.1	85264	87612	-	105751169	LOC105751169	XP_012409457.1	124	PREDICTED: rap1 GTPase-GDP dissociation stimulator 1-like
Un	NW_003816458.1	90541	158716	-	100928151	LOC100928151	XP_012409454.1	443	PREDICTED: rap1 GTPase-GDP dissociation stimulator 1-like
Un	NW_003816458.1	211690	407580	+	100927714	SH2D4B	XP_003755189.1	431	PREDICTED: SH2 domain-containing protein 4B
Un	NW_003816460.1	136168	1293036	+	100928663	NRG3	XP_003755192.1	594	PREDICTED: pro-neuregulin-3, membrane-bound isoform, partial
Un	NW_003816461.1	251150	261813	+	100928920	GHITM	XP_003755193.1	348	PREDICTED: growth hormone-inducible transmembrane protein
Un	NW_003816461.1	251150	261813	+	100928920	GHITM	XP_012395249.1	348	PREDICTED: growth hormone-inducible transmembrane protein
Un	NW_003816461.1	251150	261813	+	100928920	GHITM	XP_012395255.1	348	PREDICTED: growth hormone-inducible transmembrane protein
Un	NW_003816461.1	251150	261813	+	100928920	GHITM	XP_012395262.1	348	PREDICTED: growth hormone-inducible transmembrane protein
Un	NW_003816461.1	313303	356762	+	100929174	CDHR1	XP_003755194.1	861	PREDICTED: cadherin-related family member 1
Un	NW_003816461.1	374400	380073	-	105751177	LRIT2	XP_012409494.1	548	PREDICTED: leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2
Un	NW_003816461.1	391243	402996	-	100932729	LRIT1	XP_012409502.1	635	PREDICTED: leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 1
Un	NW_003816461.1	412406	426726	-	100932987	TMEM202	XP_012409509.1	329	PREDICTED: transmembrane protein 202
Un	NW_003816461.1	426767	446201	+	100933252	HEXA	XP_003755208.1	569	PREDICTED: beta-hexosaminidase subunit alpha
Un	NW_003816461.1	464616	584304	+	100933513	CELF6	XP_003755209.2	516	PREDICTED: CUGBP Elav-like family member 6
Un	NW_003816461.1	608832	629721	-	100929685	PARP6	XP_012395270.1	631	PREDICTED: poly
Un	NW_003816461.1	664335	678637	+	100933765	PKM	XP_012395205.1	532	PREDICTED: pyruvate kinase PKM isoform X2
Un	NW_003816461.1	664335	678637	+	100933765	PKM	XP_012395199.1	533	PREDICTED: pyruvate kinase PKM isoform X1
Un	NW_003816461.1	776033	794508	+	100934032	GRAMD2	XP_012409526.1	308	PREDICTED: GRAM domain-containing protein 2
Un	NW_003816461.1	809522	810160	-	100929948	SENP8	XP_003755196.1	212	PREDICTED: sentrin-specific protease 8
Un	NW_003816461.1	893424	1129190	+	100934293	MYO9A	XP_012395298.1	2618	PREDICTED: LOW QUALITY PROTEIN: unconventional myosin-IXa
Un	NW_003816461.1	1135255	1157840	-	100934552	NR2E3	XP_012409530.1	376	PREDICTED: LOW QUALITY PROTEIN: photoreceptor-specific nuclear receptor
Un	NW_003816461.1	1201735	1253484	+	100930208	AP3B2	XP_003755198.1	1110	PREDICTED: AP-3 complex subunit beta-2 isoform X1
Un	NW_003816461.1	1201735	1253484	+	100930208	AP3B2	XP_003755197.1	1091	PREDICTED: AP-3 complex subunit beta-2 isoform X2
Un	NW_003816461.1	1201735	1253484	+	100930208	AP3B2	XP_003755199.1	1059	PREDICTED: AP-3 complex subunit beta-2 isoform X3
Un	NW_003816461.1	1303190	1364988	+	100934814	CPEB1	XP_012395088.1	527	PREDICTED: cytoplasmic polyadenylation element-binding protein 1 isoform X1
Un	NW_003816461.1	1303190	1364988	+	100934814	CPEB1	XP_012395092.1	522	PREDICTED: cytoplasmic polyadenylation element-binding protein 1 isoform X2
Un	NW_003816461.1	1373497	1377687	+	100935077	RPS17	XP_003755215.1	113	PREDICTED: 40S ribosomal protein S17, partial
Un	NW_003816461.1	1502918	1504039	+	100913361	LOC100913361	XP_003755217.1	373	PREDICTED: neuropeptide Y receptor type 4-like
Un	NW_003816461.1	1551994	1581832	-	100913627	LOC100913627	XP_003755218.1	327	PREDICTED: annexin A8
Un	NW_003816461.1	1666065	1735136	-	100913892	ANTXRL	XP_012409553.1	518	PREDICTED: anthrax toxin receptor-like
Un	NW_003816461.1	1735135	1831343	+	100914153	ZNF488	XP_003755220.2	472	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 488
Un	NW_003816461.1	1847765	1869619	-	100914409	RBP3	XP_012395055.1	1236	PREDICTED: retinol-binding protein 3
Un	NW_003816461.1	2437308	2712204	-	100915446	FRMPD2	XP_012395067.1	1910	PREDICTED: FERM and PDZ domain-containing protein 2
Un	NW_003816461.1	2835499	2868723	+	100930815	MAPK8	XP_003755201.1	427	PREDICTED: mitogen-activated protein kinase 8 isoform X1
Un	NW_003816461.1	2835499	2868589	+	100930815	MAPK8	XP_012395286.1	384	PREDICTED: mitogen-activated protein kinase 8 isoform X2
Un	NW_003816461.1	2901420	2982527	-	100915709	ARHGAP22	XP_012395127.1	593	PREDICTED: rho GTPase-activating protein 22 isoform X2
Un	NW_003816461.1	2901420	2982527	-	100915709	ARHGAP22	XP_012395121.1	626	PREDICTED: rho GTPase-activating protein 22 isoform X1
Un	NW_003816461.1	3369802	3713588	+	100915968	WDFY4	XP_012395212.1	3203	PREDICTED: WD repeat- and FYVE domain-containing protein 4 isoform X1
Un	NW_003816461.1	3369802	3713588	+	100915968	WDFY4	XP_012395219.1	3194	PREDICTED: WD repeat- and FYVE domain-containing protein 4 isoform X2
Un	NW_003816461.1	3369802	3713588	+	100915968	WDFY4	XP_012395226.1	3185	PREDICTED: WD repeat- and FYVE domain-containing protein 4 isoform X3
Un	NW_003816461.1	3369802	3713588	+	100915968	WDFY4	XP_012395232.1	3176	PREDICTED: WD repeat- and FYVE domain-containing protein 4 isoform X4
Un	NW_003816461.1	3608205	3611355	-	100931258	LRRC18	XP_003755202.2	265	PREDICTED: leucine-rich repeat-containing protein 18
Un	NW_003816461.1	3719872	3721461	+	100931696	LOC100931696	XP_003755203.1	529	PREDICTED: RNA polymerase II-associated factor 1 homolog
Un	NW_003816461.1	3788017	3927015	-	100916234	VSTM4	XP_003755227.2	433	PREDICTED: V-set and transmembrane domain-containing protein 4
Un	NW_003816461.1	3967171	3973977	-	100931956	FAM170B	XP_003755204.2	313	PREDICTED: putative protein FAM170B
Un	NW_003816461.1	4018020	4063601	-	100916755	C1H10orf128	XP_012395131.1	95	PREDICTED: putative uncharacterized protein C10orf128 homolog
Un	NW_003816461.1	4220891	4225303	+	100917021	C1H10orf71	XP_003755230.2	1470	PREDICTED: uncharacterized protein C10orf71 homolog
Un	NW_003816461.1	4270659	4313222	-	100932214	DRGX	XP_003755205.1	260	PREDICTED: dorsal root ganglia homeobox protein
Un	NW_003816461.1	4387626	4481495	-	100917537	ERCC6	XP_012395156.1	1463	PREDICTED: DNA excision repair protein ERCC-6
Un	NW_003816462.1	18139	41000	+	100917796	C1H10orf53	XP_003755233.1	93	PREDICTED: UPF0728 protein C10orf53 homolog
Un	NW_003816462.1	61909	100665	-	100922157	OGDHL	XP_012395310.1	1037	PREDICTED: LOW QUALITY PROTEIN: 2-oxoglutarate dehydrogenase-like, mitochondrial
Un	NW_003816462.1	163552	288186	-	100922674	PARG	XP_012395648.1	988	PREDICTED: poly(ADP-ribose) glycohydrolase
Un	NW_003816462.1	288185	312002	+	100918060	TIMM23B	XP_003755234.2	263	PREDICTED: putative mitochondrial import inner membrane translocase subunit Tim23B
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_003755235.1	620	PREDICTED: nuclear receptor coactivator 4
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_012395588.1	620	PREDICTED: nuclear receptor coactivator 4
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_012395592.1	620	PREDICTED: nuclear receptor coactivator 4
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_012395594.1	620	PREDICTED: nuclear receptor coactivator 4
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_012395597.1	620	PREDICTED: nuclear receptor coactivator 4
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_012395603.1	620	PREDICTED: nuclear receptor coactivator 4
Un	NW_003816462.1	314316	321664	-	100918319	NCOA4	XP_012395608.1	620	PREDICTED: nuclear receptor coactivator 4
